make_group,make,model,year_start,year_end,market,market_priority
volvo,Volvo,XC60 Polestar,2018,2021,BG,16
volvo,Volvo,XC70,2000,,BG,16
volvo,Volvo,XC90,2002,,BG,16
wartburg,Wartburg,1.3,1988,1991,GLOBAL,999
wartburg,Wartburg,353,1966,1988,GLOBAL,999
wiesmann,Wiesmann,GT MF4,2003,2013,GLOBAL,999
wiesmann,Wiesmann,GT MF4-CS,,,GLOBAL,999
wiesmann,Wiesmann,GT MF4-S,2010,2014,GLOBAL,999
wiesmann,Wiesmann,GT MF5,2008,,GLOBAL,999
wiesmann,Wiesmann,MF4,2009,2013,GLOBAL,999
wiesmann,Wiesmann,MF4-S,2010,2013,GLOBAL,999
wiesmann,Wiesmann,MF5,2009,,GLOBAL,999
wuling,Wuling,Air EV,2022,,GLOBAL,999
wuling,Wuling,Bingo,2023,,GLOBAL,999
wuling,Wuling,Hongguang,2010,,GLOBAL,999
wuling,Wuling,Hongguang Mini EV,2020,,GLOBAL,999
xiaomi,Xiaomi,SU7,2024,,GLOBAL,999
xpeng,XPeng,G3,2018,,GLOBAL,999
xpeng,XPeng,G6,2023,,GLOBAL,999
xpeng,XPeng,G9,2021,,GLOBAL,999
xpeng,XPeng,P5,2021,,GLOBAL,999
xpeng,XPeng,P7,2020,,GLOBAL,999
yugo,Yugo,45,1980,1992,GLOBAL,999
yugo,Yugo,55,1981,1992,GLOBAL,999
yugo,Yugo,GV,1985,1992,GLOBAL,999
yugo,Yugo,Tempo,1985,2000,GLOBAL,999
zastava,Zastava,101,1971,2008,GLOBAL,999
zastava,Zastava,128,1980,2003,GLOBAL,999
zastava,Zastava,750,1955,1985,GLOBAL,999
zastava,Zastava,Florida,1988,2008,GLOBAL,999
zastava,Zastava,Koral,1980,2008,GLOBAL,999
zeekr,Zeekr,001,2025,,GLOBAL,999
zeekr,Zeekr,7GT,2026,,GLOBAL,999
zeekr,Zeekr,7X,2024,,GLOBAL,999
zeekr,Zeekr,X,2023,,GLOBAL,999
zender,Zender,Escape 6,,,GLOBAL,999
zender,Zender,Fact 4,,,GLOBAL,999
zender,Zender,Fact 4 BiTurbo,,,GLOBAL,999
zender,Zender,Progetto 5,,,GLOBAL,999
zender,Zender,Straight 8,,,GLOBAL,999
zender,Zender,Thirty 7,,,GLOBAL,999
zenvo,Zenvo,Aurora,2023,,GLOBAL,999
zenvo,Zenvo,ST1,2009,2017,GLOBAL,999
zenvo,Zenvo,TS1,2017,2017,GLOBAL,999
zenvo,Zenvo,TSR-S,2018,,GLOBAL,999
